"","order","plot_id","cluster","pp_id","poss_id","game_date","Home.Team","Away.Team","Period","Clock","Home.Team.Skaters","Away.Team.Skaters","Home.Team.Goals","Away.Team.Goals","Team","Player","Event","X.Coordinate","Y.Coordinate","Detail.1","Detail.2","Detail.3","Detail.4","event_id","o_zone","poss_succ","poss_type","rush","zone_pass","rush_pass","corsi","shot","fenwick","high_danger","goal","recep_dum","d_zone"
"215",NA,"20180221usacan_2_800_23",NA,"20180221usacan_2_800",23,"2018-02-21","usa","can",2,"6:53",4,5,1,2,"can","Sarah Nurse","Puck Recovery",197,45,"","","","",37,1,1,"Played",0,0,0,0,0,0,0,0,0,1
"216",NA,"20180221usacan_2_800_23",NA,"20180221usacan_2_800",23,"2018-02-21","usa","can",2,"6:53",4,5,1,2,"can","Sarah Nurse","Play",194,55,"Direct","","","",38,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"217",NA,"20180221usacan_2_800_23",NA,"20180221usacan_2_800",23,"2018-02-21","usa","can",2,"6:53",4,5,1,2,"can","Brigette Lacquette","Play Reception",134,58,"Direct","","","",38.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"218",NA,"20180221usacan_2_800_23",NA,"20180221usacan_2_800",23,"2018-02-21","usa","can",2,"6:50",4,5,1,2,"can","Brigette Lacquette","Play",136,50,"Direct","","","",39,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"219",NA,"20180221usacan_2_800_23",NA,"20180221usacan_2_800",23,"2018-02-21","usa","can",2,"6:50",4,5,1,2,"can","Meghan Agosta","Play Reception",136,29,"Direct","","","",39.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"220",NA,"20180221usacan_2_800_23",NA,"20180221usacan_2_800",23,"2018-02-21","usa","can",2,"6:49",4,5,1,2,"can","Meghan Agosta","Play",143,23,"Direct","","","",40,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"221",NA,"20180221usacan_2_800_23",NA,"20180221usacan_2_800",23,"2018-02-21","usa","can",2,"6:49",4,5,1,2,"can","Brigette Lacquette","Play Reception",138,39,"Direct","","","",40.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"222",NA,"20180221usacan_2_800_23",NA,"20180221usacan_2_800",23,"2018-02-21","usa","can",2,"6:47",4,5,1,2,"can","Brigette Lacquette","Shot",143,33,"Wristshot","Blocked","t","f",41,1,1,"Played",0,0,0,1,0,0,0,0,0,1
"223",NA,"20180221usacan_2_800_23",NA,"20180221usacan_2_800",23,"2018-02-21","usa","can",2,"6:46",4,5,1,2,"can","Brianne Jenner","Puck Recovery",166,39,"","","","",42,1,1,"Played",0,0,0,0,0,0,0,0,0,1
"224",NA,"20180221usacan_2_800_23",NA,"20180221usacan_2_800",23,"2018-02-21","usa","can",2,"6:46",4,5,1,2,"can","Brianne Jenner","Shot",166,39,"Snapshot","On Net","t","f",43,1,1,"Played",0,0,0,1,1,1,1,0,0,1
"225",NA,"20180221usacan_2_800_23",NA,"20180221usacan_2_800",23,"2018-02-21","usa","can",2,"6:44",4,5,1,2,"can","Sarah Nurse","Puck Recovery",181,38,"","","","",44,1,1,"Played",0,0,0,0,0,0,0,0,0,1
"226",NA,"20180221usacan_2_800_23",NA,"20180221usacan_2_800",23,"2018-02-21","usa","can",2,"6:44",4,5,1,2,"can","Sarah Nurse","Shot",182,40,"Snapshot","Missed","f","f",45,1,1,"Played",0,0,0,1,0,1,1,0,0,1
"227",NA,"20180221usacan_2_800_23",NA,"20180221usacan_2_800",23,"2018-02-21","usa","can",2,"6:41",4,5,1,2,"can","Brigette Lacquette","Puck Recovery",138,83,"","","","",46,1,1,"Played",0,0,0,0,0,0,0,0,0,1
"228",NA,"20180221usacan_2_800_23",NA,"20180221usacan_2_800",23,"2018-02-21","usa","can",2,"6:40",4,5,1,2,"can","Brigette Lacquette","Play",135,83,"Direct","","","",47,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"229",NA,"20180221usacan_2_800_23",NA,"20180221usacan_2_800",23,"2018-02-21","usa","can",2,"6:40",4,5,1,2,"can","Meghan Agosta","Play Reception",133,37,"Direct","","","",47.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"230",NA,"20180221usacan_2_800_23",NA,"20180221usacan_2_800",23,"2018-02-21","usa","can",2,"6:36",4,5,1,2,"can","Meghan Agosta","Play",158,15,"Direct","","","",48,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"231",NA,"20180221usacan_2_800_23",NA,"20180221usacan_2_800",23,"2018-02-21","usa","can",2,"6:36",4,5,1,2,"can","Brigette Lacquette","Play Reception",145,49,"Direct","","","",48.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"232",NA,"20180221usacan_2_800_23",NA,"20180221usacan_2_800",23,"2018-02-21","usa","can",2,"6:34",4,5,1,2,"can","Brigette Lacquette","Shot",143,46,"Slapshot","Missed","t","f",49,1,1,"Played",0,0,0,1,0,1,0,0,0,1
"233","11","20181020cgksls_3_315_24","Cross Ice","20181020cgksls_3_315",24,"2018-10-20","cgk","sls",3,"2:29",5,4,4,0,"cgk","Ella Shelton","Puck Recovery",117,15,"","","","",24,0,0,"Played",1,0,0,0,0,0,0,0,0,0
"234","11","20181020cgksls_3_315_24","Cross Ice","20181020cgksls_3_315",24,"2018-10-20","cgk","sls",3,"2:29",5,4,4,0,"cgk","Ella Shelton","Incomplete Play",117,15,"Indirect","","","",25,0,0,"Played",1,0,0,0,0,0,0,0,0,0
"235","11","20181020cgksls_3_315_24","Cross Ice","20181020cgksls_3_315",24,"2018-10-20","cgk","sls",3,"2:29",5,4,4,0,"cgk","Elizabeth Giguere","Incomplete Play Reception",134,2,"Indirect","","","",26.5,1,0,"Played",1,0,0,0,0,0,0,0,1,0
"236","19","20190212canusa_3_1517_14","C Shape","20190212canusa_3_1517",14,"2019-02-12","can","usa",3,"14:46",5,4,0,1,"can","Emerance Maschmeyer","Puck Recovery",24,32,"","","","",14,0,1,"Played",1,0,0,0,0,0,0,0,0,1
"237","19","20190212canusa_3_1517_14","C Shape","20190212canusa_3_1517",14,"2019-02-12","can","usa",3,"14:46",5,4,0,1,"can","Emerance Maschmeyer","Play",24,32,"Direct","","","",15,0,1,"Played",1,0,1,0,0,0,0,0,0,1
"238","19","20190212canusa_3_1517_14","C Shape","20190212canusa_3_1517",14,"2019-02-12","can","usa",3,"14:46",5,4,0,1,"can","Brigette Lacquette","Play Reception",89,15,"Direct","","","",15.5,0,1,"Played",1,0,0,0,0,0,0,0,1,1
"239","19","20190212canusa_3_1517_14","C Shape","20190212canusa_3_1517",14,"2019-02-12","can","usa",3,"14:44",5,4,0,1,"can","Brigette Lacquette","Play",99,3,"Direct","","","",16,0,1,"Played",1,0,1,0,0,0,0,0,0,1
"240","19","20190212canusa_3_1517_14","C Shape","20190212canusa_3_1517",14,"2019-02-12","can","usa",3,"14:44",5,4,0,1,"can","Brigette Lacquette","Zone Entry",125,2,"Played","","","",17,1,1,"Played",1,0,0,0,0,0,0,0,0,1
"241","19","20190212canusa_3_1517_14","C Shape","20190212canusa_3_1517",14,"2019-02-12","can","usa",3,"14:44",5,4,0,1,"can","Brianne Jenner","Play Reception",125,2,"Direct","","","",17.5,1,1,"Played",1,0,0,0,0,0,0,0,1,1
"242","19","20190212canusa_3_1517_14","C Shape","20190212canusa_3_1517",14,"2019-02-12","can","usa",3,"14:36",5,4,0,1,"can","Laura Fortino","Puck Recovery",130,82,"","","","",21,1,1,"Played",0,0,0,0,0,0,0,0,0,1
"243","19","20190212canusa_3_1517_14","C Shape","20190212canusa_3_1517",14,"2019-02-12","can","usa",3,"14:36",5,4,0,1,"can","Laura Fortino","Play",130,82,"Direct","","","",22,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"244","19","20190212canusa_3_1517_14","C Shape","20190212canusa_3_1517",14,"2019-02-12","can","usa",3,"14:36",5,4,0,1,"can","Ann-Sophie Bettez","Play Reception",163,83,"Direct","","","",22.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"245","19","20190212canusa_3_1517_14","C Shape","20190212canusa_3_1517",14,"2019-02-12","can","usa",3,"14:36",5,4,0,1,"can","Ann-Sophie Bettez","Incomplete Play",163,83,"Indirect","","","",23,1,1,"Played",0,0,0,0,0,0,0,0,0,1
"246","19","20190212canusa_3_1517_14","C Shape","20190212canusa_3_1517",14,"2019-02-12","can","usa",3,"14:36",5,4,0,1,"can","Rebecca Johnston","Incomplete Play Reception",185,72,"Indirect","","","",23.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"247","19","20190212canusa_3_1517_14","C Shape","20190212canusa_3_1517",14,"2019-02-12","can","usa",3,"14:27",5,4,0,1,"can","Laura Fortino","Takeaway",165,3,"","","","",26,1,1,"Played",0,0,0,0,0,0,0,0,0,1
"248","19","20190212canusa_3_1517_14","C Shape","20190212canusa_3_1517",14,"2019-02-12","can","usa",3,"14:25",5,4,0,1,"can","Laura Fortino","Play",153,2,"Direct","","","",27,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"249","19","20190212canusa_3_1517_14","C Shape","20190212canusa_3_1517",14,"2019-02-12","can","usa",3,"14:25",5,4,0,1,"can","Erin Ambrose","Play Reception",129,36,"Direct","","","",27.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"250","19","20190212canusa_3_1517_14","C Shape","20190212canusa_3_1517",14,"2019-02-12","can","usa",3,"14:23",5,4,0,1,"can","Erin Ambrose","Play",128,58,"Direct","","","",28,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"251","19","20190212canusa_3_1517_14","C Shape","20190212canusa_3_1517",14,"2019-02-12","can","usa",3,"14:23",5,4,0,1,"can","Laura Fortino","Play Reception",140,3,"Direct","","","",28.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"252","19","20190212canusa_3_1517_14","C Shape","20190212canusa_3_1517",14,"2019-02-12","can","usa",3,"14:21",5,4,0,1,"can","Laura Fortino","Play",132,21,"Direct","","","",29,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"253","19","20190212canusa_3_1517_14","C Shape","20190212canusa_3_1517",14,"2019-02-12","can","usa",3,"14:21",5,4,0,1,"can","Marie-Philip Poulin","Play Reception",149,1,"Direct","","","",29.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"254","19","20190212canusa_3_1517_14","C Shape","20190212canusa_3_1517",14,"2019-02-12","can","usa",3,"14:19",5,4,0,1,"can","Marie-Philip Poulin","Play",142,2,"Direct","","","",30,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"255","19","20190212canusa_3_1517_14","C Shape","20190212canusa_3_1517",14,"2019-02-12","can","usa",3,"14:19",5,4,0,1,"can","Laura Fortino","Play Reception",132,57,"Direct","","","",30.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"256","19","20190212canusa_3_1517_14","C Shape","20190212canusa_3_1517",14,"2019-02-12","can","usa",3,"14:17",5,4,0,1,"can","Laura Fortino","Play",139,63,"Direct","","","",31,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"257","19","20190212canusa_3_1517_14","C Shape","20190212canusa_3_1517",14,"2019-02-12","can","usa",3,"14:17",5,4,0,1,"can","Erin Ambrose","Play Reception",168,69,"Direct","","","",31.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"258","19","20190212canusa_3_1517_14","C Shape","20190212canusa_3_1517",14,"2019-02-12","can","usa",3,"14:17",5,4,0,1,"can","Erin Ambrose","Shot",168,69,"Snapshot","On Net","t","t",32,1,1,"Played",0,0,0,1,1,1,1,0,0,1
"259","19","20190212canusa_3_1517_14","C Shape","20190212canusa_3_1517",14,"2019-02-12","can","usa",3,"14:11",5,4,0,1,"can","Rebecca Johnston","Puck Recovery",197,40,"","","","",33,1,1,"Played",0,0,0,0,0,0,0,0,0,1
"260","19","20190212canusa_3_1517_14","C Shape","20190212canusa_3_1517",14,"2019-02-12","can","usa",3,"14:09",5,4,0,1,"can","Rebecca Johnston","Incomplete Play",197,22,"Indirect","","","",34,1,1,"Played",0,0,0,0,0,0,0,0,0,1
"261","19","20190212canusa_3_1517_14","C Shape","20190212canusa_3_1517",14,"2019-02-12","can","usa",3,"14:09",5,4,0,1,"can","Erin Ambrose","Incomplete Play Reception",160,13,"Indirect","","","",34.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"262","20","20190214canusa_1_1424_16","C Shape","20190214canusa_1_1424",16,"2019-02-14","can","usa",1,"13:56",4,5,0,0,"usa","Kaitlin Burt","Puck Recovery",14,52,"","","","",16,0,1,"Played",1,0,0,0,0,0,0,0,0,1
"263","20","20190214canusa_1_1424_16","C Shape","20190214canusa_1_1424",16,"2019-02-14","can","usa",1,"13:54",4,5,0,0,"usa","Kaitlin Burt","Play",13,52,"Indirect","","","",17,0,1,"Played",1,0,1,0,0,0,0,0,0,1
"264","20","20190214canusa_1_1424_16","C Shape","20190214canusa_1_1424",16,"2019-02-14","can","usa",1,"13:54",4,5,0,0,"usa","Sidney Morin","Play Reception",7,51,"Indirect","","","",17.5,0,1,"Played",1,0,0,0,0,0,0,0,1,1
"265","20","20190214canusa_1_1424_16","C Shape","20190214canusa_1_1424",16,"2019-02-14","can","usa",1,"13:48",4,5,0,0,"usa","Sidney Morin","Play",83,51,"Indirect","","","",18,0,1,"Played",1,0,1,0,0,0,0,0,0,1
"266","20","20190214canusa_1_1424_16","C Shape","20190214canusa_1_1424",16,"2019-02-14","can","usa",1,"13:48",4,5,0,0,"usa","Dani Cameranesi","Play Reception",76,55,"Indirect","","","",18.5,0,1,"Played",1,0,0,0,0,0,0,0,1,1
"267","20","20190214canusa_1_1424_16","C Shape","20190214canusa_1_1424",16,"2019-02-14","can","usa",1,"13:46",4,5,0,0,"usa","Dani Cameranesi","Play",76,55,"Indirect","","","",19,0,1,"Played",1,0,1,0,0,0,0,0,0,1
"268","20","20190214canusa_1_1424_16","C Shape","20190214canusa_1_1424",16,"2019-02-14","can","usa",1,"13:46",4,5,0,0,"usa","Megan Bozek","Play Reception",119,5,"Indirect","","","",19.5,0,1,"Played",1,0,0,0,0,0,0,0,1,1
"269","20","20190214canusa_1_1424_16","C Shape","20190214canusa_1_1424",16,"2019-02-14","can","usa",1,"13:44",4,5,0,0,"usa","Megan Bozek","Play",115,8,"Direct","","","",20,0,1,"Played",1,0,1,0,0,0,0,0,0,1
"270","20","20190214canusa_1_1424_16","C Shape","20190214canusa_1_1424",16,"2019-02-14","can","usa",1,"13:44",4,5,0,0,"usa","Dani Cameranesi","Play Reception",121,30,"Direct","","","",20.5,0,1,"Played",1,0,0,0,0,0,0,0,1,1
"271","20","20190214canusa_1_1424_16","C Shape","20190214canusa_1_1424",16,"2019-02-14","can","usa",1,"13:43",4,5,0,0,"usa","Dani Cameranesi","Incomplete Play",120,25,"Direct","","","",21,0,1,"Played",1,0,0,0,0,0,0,0,0,1
"272","20","20190214canusa_1_1424_16","C Shape","20190214canusa_1_1424",16,"2019-02-14","can","usa",1,"13:42",4,5,0,0,"usa","Dani Cameranesi","Zone Entry",123,41,"Played","","","",22,0,1,"Played",1,0,0,0,0,0,0,0,0,1
"273","20","20190214canusa_1_1424_16","C Shape","20190214canusa_1_1424",16,"2019-02-14","can","usa",1,"13:43",4,5,0,0,"usa","Hilary Knight","Incomplete Play Reception",126,82,"Direct","","","",22.5,1,1,"Played",1,0,0,0,0,0,0,0,1,1
"274","20","20190214canusa_1_1424_16","C Shape","20190214canusa_1_1424",16,"2019-02-14","can","usa",1,"13:34",4,5,0,0,"usa","Alex Carpenter","Puck Recovery",165,83,"","","","",28,1,1,"Played",0,0,0,0,0,0,0,0,0,1
"275","20","20190214canusa_1_1424_16","C Shape","20190214canusa_1_1424",16,"2019-02-14","can","usa",1,"13:34",4,5,0,0,"usa","Alex Carpenter","Play",165,83,"Direct","","","",29,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"276","20","20190214canusa_1_1424_16","C Shape","20190214canusa_1_1424",16,"2019-02-14","can","usa",1,"13:34",4,5,0,0,"usa","Kacey Bellamy","Play Reception",132,77,"Direct","","","",29.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"277","20","20190214canusa_1_1424_16","C Shape","20190214canusa_1_1424",16,"2019-02-14","can","usa",1,"13:29",4,5,0,0,"usa","Kacey Bellamy","Play",156,72,"Direct","","","",30,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"278","20","20190214canusa_1_1424_16","C Shape","20190214canusa_1_1424",16,"2019-02-14","can","usa",1,"13:29",4,5,0,0,"usa","Gigi Marvin","Play Reception",192,66,"Direct","","","",30.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"279","20","20190214canusa_1_1424_16","C Shape","20190214canusa_1_1424",16,"2019-02-14","can","usa",1,"13:27",4,5,0,0,"usa","Gigi Marvin","Play",184,76,"Direct","","","",31,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"280","20","20190214canusa_1_1424_16","C Shape","20190214canusa_1_1424",16,"2019-02-14","can","usa",1,"13:27",4,5,0,0,"usa","Kacey Bellamy","Play Reception",140,81,"Direct","","","",31.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"281","20","20190214canusa_1_1424_16","C Shape","20190214canusa_1_1424",16,"2019-02-14","can","usa",1,"13:26",4,5,0,0,"usa","Kacey Bellamy","Play",137,71,"Direct","","","",32,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"282","20","20190214canusa_1_1424_16","C Shape","20190214canusa_1_1424",16,"2019-02-14","can","usa",1,"13:26",4,5,0,0,"usa","Emily Pfalzer","Play Reception",139,8,"Direct","","","",32.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"283","20","20190214canusa_1_1424_16","C Shape","20190214canusa_1_1424",16,"2019-02-14","can","usa",1,"13:23",4,5,0,0,"usa","Emily Pfalzer","Play",148,6,"Direct","","","",33,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"284","20","20190214canusa_1_1424_16","C Shape","20190214canusa_1_1424",16,"2019-02-14","can","usa",1,"13:23",4,5,0,0,"usa","Kacey Bellamy","Play Reception",130,42,"Direct","","","",33.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"285","20","20190214canusa_1_1424_16","C Shape","20190214canusa_1_1424",16,"2019-02-14","can","usa",1,"13:21",4,5,0,0,"usa","Kacey Bellamy","Shot",134,33,"Slapshot","Blocked","t","f",34,1,1,"Played",0,0,0,1,0,0,0,0,0,1
"286",NA,"20190217usacan_1_004_6",NA,"20190217usacan_1_004",6,"2019-02-17","usa","can",2,"19:59",5,4,0,1,"usa","Alex Carpenter","Puck Recovery",96,29,"","","","",6,0,1,"Played",1,0,0,0,0,0,0,0,0,1
"287",NA,"20190217usacan_1_004_6",NA,"20190217usacan_1_004",6,"2019-02-17","usa","can",2,"19:57",5,4,0,1,"usa","Alex Carpenter","Play",94,25,"Direct","","","",7,0,1,"Played",1,0,1,0,0,0,0,0,0,1
"288",NA,"20190217usacan_1_004_6",NA,"20190217usacan_1_004",6,"2019-02-17","usa","can",2,"19:57",5,4,0,1,"usa","Kacey Bellamy","Play Reception",64,19,"Direct","","","",7.5,0,1,"Played",1,0,0,0,0,0,0,0,1,1
"289",NA,"20190217usacan_1_004_6",NA,"20190217usacan_1_004",6,"2019-02-17","usa","can",2,"19:56",5,4,0,1,"usa","Kacey Bellamy","Play",62,27,"Direct","","","",8,0,1,"Played",1,0,1,0,0,0,0,0,0,1
"290",NA,"20190217usacan_1_004_6",NA,"20190217usacan_1_004",6,"2019-02-17","usa","can",2,"19:56",5,4,0,1,"usa","Emily Pfalzer","Play Reception",54,57,"Direct","","","",8.5,0,1,"Played",1,0,0,0,0,0,0,0,1,1
"291",NA,"20190217usacan_1_004_6",NA,"20190217usacan_1_004",6,"2019-02-17","usa","can",2,"19:51",5,4,0,1,"usa","Emily Pfalzer","Play",40,58,"Direct","","","",9,0,1,"Played",1,0,1,0,0,0,0,0,0,1
"292",NA,"20190217usacan_1_004_6",NA,"20190217usacan_1_004",6,"2019-02-17","usa","can",2,"19:51",5,4,0,1,"usa","Kacey Bellamy","Play Reception",30,47,"Direct","","","",9.5,0,1,"Played",1,0,0,0,0,0,0,0,1,1
"293",NA,"20190217usacan_1_004_6",NA,"20190217usacan_1_004",6,"2019-02-17","usa","can",2,"19:49",5,4,0,1,"usa","Kacey Bellamy","Play",23,37,"Direct","","","",10,0,1,"Played",1,0,1,0,0,0,0,0,0,1
"294",NA,"20190217usacan_1_004_6",NA,"20190217usacan_1_004",6,"2019-02-17","usa","can",2,"19:49",5,4,0,1,"usa","Emily Pfalzer","Play Reception",44,22,"Direct","","","",10.5,0,1,"Played",1,0,0,0,0,0,0,0,1,1
"295",NA,"20190217usacan_1_004_6",NA,"20190217usacan_1_004",6,"2019-02-17","usa","can",2,"19:45",5,4,0,1,"usa","Emily Pfalzer","Play",98,7,"Indirect","","","",11,0,1,"Played",1,0,1,0,0,0,0,0,0,1
"296",NA,"20190217usacan_1_004_6",NA,"20190217usacan_1_004",6,"2019-02-17","usa","can",2,"19:45",5,4,0,1,"usa","Hayley Scamurra","Play Reception",117,3,"Indirect","","","",11.5,0,1,"Played",1,0,0,0,0,0,0,0,1,1
"297",NA,"20190217usacan_1_004_6",NA,"20190217usacan_1_004",6,"2019-02-17","usa","can",2,"19:43",5,4,0,1,"usa","Hayley Scamurra","Play",117,3,"Indirect","","","",12,0,1,"Played",1,0,1,0,0,0,0,0,0,1
"298",NA,"20190217usacan_1_004_6",NA,"20190217usacan_1_004",6,"2019-02-17","usa","can",2,"19:43",5,4,0,1,"usa","Hayley Scamurra","Zone Entry",124,2,"Played","","","",13,1,1,"Played",1,0,0,0,0,0,0,0,0,1
"299",NA,"20190217usacan_1_004_6",NA,"20190217usacan_1_004",6,"2019-02-17","usa","can",2,"19:43",5,4,0,1,"usa","Emily Pfalzer","Play Reception",131,2,"Indirect","","","",13.5,1,1,"Played",1,0,0,0,0,0,0,0,1,1
"300",NA,"20190217usacan_1_004_6",NA,"20190217usacan_1_004",6,"2019-02-17","usa","can",2,"19:42",5,4,0,1,"usa","Emily Pfalzer","Dump In/Out",131,2,"Lost","","","",14,1,1,"Played",0,0,0,0,0,0,0,0,0,1
"301",NA,"20190217usacan_1_004_6",NA,"20190217usacan_1_004",6,"2019-02-17","usa","can",2,"19:31",5,4,0,1,"usa","Kacey Bellamy","Puck Recovery",159,1,"","","","",19,1,1,"Played",0,0,0,0,0,0,0,0,0,1
"302",NA,"20190217usacan_1_004_6",NA,"20190217usacan_1_004",6,"2019-02-17","usa","can",2,"19:31",5,4,0,1,"usa","Kacey Bellamy","Incomplete Play",159,1,"Direct","","","",20,1,1,"Played",0,0,0,0,0,0,0,0,0,1
"303",NA,"20190217usacan_1_004_6",NA,"20190217usacan_1_004",6,"2019-02-17","usa","can",2,"19:31",5,4,0,1,"usa","Hayley Scamurra","Incomplete Play Reception",170,16,"Direct","","","",20.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"304","22","20190217usacan_1_1055_32","C Shape","20190217usacan_1_1055",32,"2019-02-17","usa","can",1,"9:56",4,5,0,1,"can","Shannon Szabados","Puck Recovery",13,52,"","","","",32,0,1,"Played",1,0,0,0,0,0,0,0,0,1
"305","22","20190217usacan_1_1055_32","C Shape","20190217usacan_1_1055",32,"2019-02-17","usa","can",1,"9:55",4,5,0,1,"can","Shannon Szabados","Play",15,55,"Indirect","","","",33,0,1,"Played",1,0,1,0,0,0,0,0,0,1
"306","22","20190217usacan_1_1055_32","C Shape","20190217usacan_1_1055",32,"2019-02-17","usa","can",1,"9:55",4,5,0,1,"can","Brigette Lacquette","Play Reception",15,55,"Indirect","","","",33.5,0,1,"Played",1,0,0,0,0,0,0,0,1,1
"307","22","20190217usacan_1_1055_32","C Shape","20190217usacan_1_1055",32,"2019-02-17","usa","can",1,"9:49",4,5,0,1,"can","Brigette Lacquette","Play",41,38,"Direct","","","",34,0,1,"Played",1,0,1,0,0,0,0,0,0,1
"308","22","20190217usacan_1_1055_32","C Shape","20190217usacan_1_1055",32,"2019-02-17","usa","can",1,"9:49",4,5,0,1,"can","Sarah Nurse","Play Reception",92,39,"Direct","","","",34.5,0,1,"Played",1,0,0,0,0,0,0,0,1,1
"309","22","20190217usacan_1_1055_32","C Shape","20190217usacan_1_1055",32,"2019-02-17","usa","can",1,"9:47",4,5,0,1,"can","Sarah Nurse","Play",119,13,"Indirect","","","",35,0,1,"Played",1,0,1,0,0,0,0,0,0,1
"310","22","20190217usacan_1_1055_32","C Shape","20190217usacan_1_1055",32,"2019-02-17","usa","can",1,"9:47",4,5,0,1,"can","Sarah Nurse","Zone Entry",124,8,"Played","","","",36,1,1,"Played",1,0,0,0,0,0,0,0,0,1
"311","22","20190217usacan_1_1055_32","C Shape","20190217usacan_1_1055",32,"2019-02-17","usa","can",1,"9:47",4,5,0,1,"can","Brianne Jenner","Play Reception",138,5,"Indirect","","","",36.5,1,1,"Played",1,0,0,0,0,0,0,0,1,1
"312","23","20190217usacan_2_117_35","C Shape","20190217usacan_2_117",35,"2019-02-17","usa","can",2,"0:06",4,5,0,2,"can","Shannon Szabados","Puck Recovery",7,37,"","","","",35,0,0,"Played",1,0,0,0,0,0,0,0,0,1
"313","23","20190217usacan_2_117_35","C Shape","20190217usacan_2_117",35,"2019-02-17","usa","can",2,"0:05",4,5,0,2,"can","Shannon Szabados","Play",5,50,"Direct","","","",36,0,0,"Played",1,0,1,0,0,0,0,0,0,1
"314","23","20190217usacan_2_117_35","C Shape","20190217usacan_2_117",35,"2019-02-17","usa","can",2,"0:05",4,5,0,2,"can","Erin Ambrose","Play Reception",3,33,"Direct","","","",36.5,0,0,"Played",1,0,0,0,0,0,0,0,1,1
"315","23","20190217usacan_2_117_35","C Shape","20190217usacan_2_117",35,"2019-02-17","usa","can",2,"0:02",4,5,0,2,"can","Erin Ambrose","Incomplete Play",38,25,"Direct","","","",37,0,0,"Played",1,0,0,0,0,0,0,0,0,1
"316","23","20190217usacan_2_117_35","C Shape","20190217usacan_2_117",35,"2019-02-17","usa","can",2,"0:02",4,5,0,2,"can","Ann-Sophie Bettez","Incomplete Play Reception",125,5,"Direct","","","",38.5,1,0,"Played",1,0,0,0,0,0,0,0,1,1
"317","24","20190217usacan_2_318_11","C Shape","20190217usacan_2_318",11,"2019-02-17","usa","can",2,"2:54",5,4,0,2,"usa","Alex Cavalini","Puck Recovery",0,46,"","","","",11,0,1,"Played",1,0,0,0,0,0,0,0,0,1
"318","24","20190217usacan_2_318_11","C Shape","20190217usacan_2_318",11,"2019-02-17","usa","can",2,"2:54",5,4,0,2,"usa","Alex Cavalini","Play",0,46,"Indirect","","","",12,0,1,"Played",1,0,1,0,0,0,0,0,0,1
"319","24","20190217usacan_2_318_11","C Shape","20190217usacan_2_318",11,"2019-02-17","usa","can",2,"2:54",5,4,0,2,"usa","Kacey Bellamy","Play Reception",0,46,"Indirect","","","",12.5,0,1,"Played",1,0,0,0,0,0,0,0,1,1
"320","24","20190217usacan_2_318_11","C Shape","20190217usacan_2_318",11,"2019-02-17","usa","can",2,"2:49",5,4,0,2,"usa","Kacey Bellamy","Play",79,53,"Indirect","","","",13,0,1,"Played",1,0,1,0,0,0,0,0,0,1
"321","24","20190217usacan_2_318_11","C Shape","20190217usacan_2_318",11,"2019-02-17","usa","can",2,"2:49",5,4,0,2,"usa","Amanda Kessel","Play Reception",72,61,"Indirect","","","",13.5,0,1,"Played",1,0,0,0,0,0,0,0,1,1
"322","24","20190217usacan_2_318_11","C Shape","20190217usacan_2_318",11,"2019-02-17","usa","can",2,"2:46",5,4,0,2,"usa","Amanda Kessel","Play",113,22,"Direct","","","",14,0,1,"Played",1,0,1,0,0,0,0,0,0,1
